abv,ibu,beer,style,brewery_id,ounces,style2,brewery,city,state,label,brewery_cleaned,brewery_latitude,brewery_longitude,cat_id,cat_name
0.057,70.0,Sockeye Red IPA,american ipa,223,12.0,American IPA,Midnight Sun Brewing Company,Anchorage,AK,Sockeye Red IPA (Midnight Sun Brewing Company),midnightsunbrewingcompany,61.2163129,-149.894852,8,North American Lager
0.08,100.0,Habitus (2014),american double / imperial ipa,3,16.0,American Double / Imperial IPA,Mike Hess Brewing Company,San Diego,CA,Habitus (2014) (Mike Hess Brewing Company),mikehessbrewingcompany,32.7174202,-117.162772,3,North American Ale
0.075,85.0,Solis,american ipa,3,16.0,American IPA,Mike Hess Brewing Company,San Diego,CA,Solis (Mike Hess Brewing Company),mikehessbrewingcompany,32.7174202,-117.162772,8,North American Lager
0.06,24.0,Jucundus,wheat ale,3,16.0,,Mike Hess Brewing Company,San Diego,CA,Jucundus (Mike Hess Brewing Company),mikehessbrewingcompany,32.7174202,-117.162772,3,North American Ale
0.08,100.0,Habitus,american double / imperial ipa,3,16.0,American Double / Imperial IPA,Mike Hess Brewing Company,San Diego,CA,Habitus (Mike Hess Brewing Company),mikehessbrewingcompany,32.7174202,-117.162772,3,North American Ale
0.063,30.0,Grazias,cream ale,3,16.0,,Mike Hess Brewing Company,San Diego,CA,Grazias (Mike Hess Brewing Company),mikehessbrewingcompany,32.7174202,-117.162772,11,Other Style
0.0579999999999999,28.0,Claritas,kã¶lsch,3,16.0,,Mike Hess Brewing Company,San Diego,CA,Claritas (Mike Hess Brewing Company),mikehessbrewingcompany,32.7174202,-117.162772,1,British Ale
0.083,,Vinyl Frontier,american double / imperial ipa,65,24.0,American Double / Imperial IPA,Mikerphone Brewing,Chicago,IL,Vinyl Frontier (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,3,North American Ale
0.08,,Disco Superfly,american ipa,65,24.0,American IPA,Mikerphone Brewing,Chicago,IL,Disco Superfly (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,8,North American Lager
0.075,,Misty Mountain Hop,american ipa,65,24.0,American IPA,Mikerphone Brewing,Chicago,IL,Misty Mountain Hop (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,8,North American Lager
0.075,,One-Hit Wonderful,belgian ipa,65,24.0,,Mikerphone Brewing,Chicago,IL,One-Hit Wonderful (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,5,Belgian and French Ale
0.065,,En Parfaite Harmonie,saison / farmhouse ale,65,24.0,,Mikerphone Brewing,Chicago,IL,En Parfaite Harmonie (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,5,Belgian and French Ale
0.043,8.0,Daft Funk,berliner weissbier,65,24.0,,Mikerphone Brewing,Chicago,IL,Daft Funk (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,4,German Ale
0.075,,Love In An Ellavator,american ipa,65,24.0,American IPA,Mikerphone Brewing,Chicago,IL,Love In An Ellavator (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,8,North American Lager
0.053,,Spin Doctor,american pale ale (apa),65,24.0,American Pale Ale (APA),Mikerphone Brewing,Chicago,IL,Spin Doctor (Mikerphone Brewing),mikerphonebrewing,41.8755616,-87.6244212,3,North American Ale
0.05,,Keeper (Current),american pilsner,363,12.0,,Mikkeller,Pottstown,PA,Keeper (Current) (Mikkeller),mikkeller,,,8,North American Lager
0.068,,Better Half,american ipa,363,12.0,American IPA,Mikkeller,Pottstown,PA,Better Half (Mikkeller),mikkeller,,,8,North American Lager
0.048,,SNO White Ale,witbier,440,16.0,,MillKing It Productions,Royal Oak,MI,SNO White Ale (MillKing It Productions),millkingitproductions,42.4894801,-83.1446485,1,British Ale
0.048,,BRIK Irish Red Ale,irish red ale,440,16.0,,MillKing It Productions,Royal Oak,MI,BRIK Irish Red Ale (MillKing It Productions),millkingitproductions,42.4894801,-83.1446485,2,Irish Ale
,,AXL Pale Ale,american pale ale (apa),440,16.0,American Pale Ale (APA),MillKing It Productions,Royal Oak,MI,AXL Pale Ale (MillKing It Productions),millkingitproductions,42.4894801,-83.1446485,3,North American Ale
0.087,80.0,Hop Freak,american double / imperial ipa,284,16.0,American Double / Imperial IPA,Milwaukee Brewing Company,Milwaukee,WI,Hop Freak (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,3,North American Ale
0.051,24.0,Louie's Demise Amber Ale,american amber / red ale,284,16.0,American Amber / Red Ale,Milwaukee Brewing Company,Milwaukee,WI,Louie's Demise Amber Ale (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,3,North American Ale
0.075,51.0,Hop Happy,american ipa,284,16.0,American IPA,Milwaukee Brewing Company,Milwaukee,WI,Hop Happy (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,8,North American Lager
0.065,20.0,Booyah Farmhouse Ale,saison / farmhouse ale,284,16.0,,Milwaukee Brewing Company,Milwaukee,WI,Booyah Farmhouse Ale (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,5,Belgian and French Ale
0.092,,O-Gii,witbier,284,16.0,,Milwaukee Brewing Company,Milwaukee,WI,O-Gii (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,1,British Ale
0.048,18.0,Flaming Damsel Lager (2010),vienna lager,284,16.0,,Milwaukee Brewing Company,Milwaukee,WI,Flaming Damsel Lager (2010) (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,7,German Lager
0.051,24.0,Louieâ€™s Demise Immort-Ale (2010),american amber / red ale,284,16.0,American Amber / Red Ale,Milwaukee Brewing Company,Milwaukee,WI,Louieâ€™s Demise Immort-Ale (2010) (Milwaukee Brewing Company),milwaukeebrewingcompany,43.0349931,-87.922497,3,North American Ale
0.099,,Axe Head Malt Liquor,american malt liquor,134,24.0,,Minhas Craft Brewery,Monroe,WI,Axe Head Malt Liquor (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.054,,Huber Bock (2014),bock,134,16.0,,Minhas Craft Brewery,Monroe,WI,Huber Bock (2014) (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,7,German Lager
0.04,,Minhas Light (2012),light lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Minhas Light (2012) (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.05,,Huber,american pale lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Huber (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.062,,Clear Creek Ice,american pale lager,134,16.0,,Minhas Craft Brewery,Monroe,WI,Clear Creek Ice (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.062,,Clear Creek Ice,american pale lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Clear Creek Ice (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.055,,Mountain Crest,american pale lager,134,16.0,,Minhas Craft Brewery,Monroe,WI,Mountain Crest (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.055,,Mountain Crest,american pale lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Mountain Crest (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.055,,Mountain Creek (2013),american pale lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Mountain Creek (2013) (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.05,,Boxer,american adjunct lager,134,24.0,,Minhas Craft Brewery,Monroe,WI,Boxer (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.042,,Boxer Light,light lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Boxer Light (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.055,,Boxer Ice,american adjunct lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Boxer Ice (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.05,,Boxer,american adjunct lager,134,12.0,,Minhas Craft Brewery,Monroe,WI,Boxer (Minhas Craft Brewery),minhascraftbrewery,42.6001,-89.6422,8,North American Lager
0.05,,Cortez Gold,belgian pale ale,98,32.0,,Mission Brewery,San Diego,CA,Cortez Gold (Mission Brewery),missionbrewery,32.7174202,-117.162772,5,Belgian and French Ale
0.068,66.0,Mission IPA,american ipa,98,32.0,American IPA,Mission Brewery,San Diego,CA,Mission IPA (Mission Brewery),missionbrewery,32.7174202,-117.162772,8,North American Lager
0.048,44.0,El Conquistador Extra Pale Ale,american pale ale (apa),98,32.0,American Pale Ale (APA),Mission Brewery,San Diego,CA,El Conquistador Extra Pale Ale (Mission Brewery),missionbrewery,32.7174202,-117.162772,3,North American Ale
0.092,75.0,Shipwrecked Double IPA,american double / imperial ipa,98,32.0,American Double / Imperial IPA,Mission Brewery,San Diego,CA,Shipwrecked Double IPA (Mission Brewery),missionbrewery,32.7174202,-117.162772,3,North American Ale
0.04,,Squeaky Bike Nut Brown Ale,american brown ale,399,16.0,,Moab Brewery,Moab,UT,Squeaky Bike Nut Brown Ale (Moab Brewery),moabbrewery,38.5657,-109.55,3,North American Ale
0.04,,Dead Horse Amber,american pale wheat ale,399,16.0,American Pale Wheat Ale,Moab Brewery,Moab,UT,Dead Horse Amber (Moab Brewery),moabbrewery,38.5657,-109.55,3,North American Ale
0.04,,Rocket Bike American Lager,california common / steam beer,399,16.0,,Moab Brewery,Moab,UT,Rocket Bike American Lager (Moab Brewery),moabbrewery,38.5657,-109.55,11,Other Style
0.04,,Johnny's American IPA,american ipa,399,16.0,American IPA,Moab Brewery,Moab,UT,Johnny's American IPA (Moab Brewery),moabbrewery,38.5657,-109.55,8,North American Lager
0.055,,Boneshaker Brown Ale,english brown ale,547,24.0,,Moat Mountain Smoke House & Brew...,North Conway,NH,Boneshaker Brown Ale (Moat Mountain Smoke House & Brew...),moatmountainsmokehousebrew,44.0537103,-71.1282572,1,British Ale
0.0559999999999999,,Iron Mike Pale Ale,american pale ale (apa),547,24.0,American Pale Ale (APA),Moat Mountain Smoke House & Brew...,North Conway,NH,Iron Mike Pale Ale (Moat Mountain Smoke House & Brew...),moatmountainsmokehousebrew,44.0537103,-71.1282572,3,North American Ale
0.042,,Monkadelic,american pale ale (apa),189,12.0,American Pale Ale (APA),Modern Monks Brewery,Lincoln,NE,Monkadelic (Modern Monks Brewery),modernmonksbrewery,40.8088861,-96.7077751,3,North American Ale
0.075,85.0,City of the Sun,american ipa,209,16.0,American IPA,Modern Times Beer,San Diego,CA,City of the Sun (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,8,North American Lager
0.068,75.0,Booming Rollers,american ipa,209,16.0,American IPA,Modern Times Beer,San Diego,CA,Booming Rollers (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,8,North American Lager
0.052,50.0,Oneida,american pale ale (apa),209,16.0,American Pale Ale (APA),Modern Times Beer,San Diego,CA,Oneida (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,3,North American Ale
0.067,75.0,Aurora,american amber / red ale,209,16.0,American Amber / Red Ale,Modern Times Beer,San Diego,CA,Aurora (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,3,North American Ale
0.055,30.0,Lomaland,saison / farmhouse ale,209,16.0,,Modern Times Beer,San Diego,CA,Lomaland (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,5,Belgian and French Ale
0.047,46.0,Fortunate Islands,american pale wheat ale,209,16.0,American Pale Wheat Ale,Modern Times Beer,San Diego,CA,Fortunate Islands (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,3,North American Ale
0.0579999999999999,40.0,Black House,american stout,209,16.0,,Modern Times Beer,San Diego,CA,Black House (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,3,North American Ale
0.065,115.0,Blazing World,american amber / red ale,209,16.0,American Amber / Red Ale,Modern Times Beer,San Diego,CA,Blazing World (Modern Times Beer),moderntimesbeer,32.7174202,-117.162772,3,North American Ale
0.05,,Wapiti Amber Ale,american amber / red ale,549,12.0,American Amber / Red Ale,Mogollon Brewing Company,Flagstaff,AZ,Wapiti Amber Ale (Mogollon Brewing Company),mogollonbrewingcompany,35.2156,-111.59,3,North American Ale
0.054,,Sweet Georgia Brown,american brown ale,514,16.0,,Monkey Paw Pub & Brewery,San Diego,CA,Sweet Georgia Brown (Monkey Paw Pub & Brewery),monkeypawpubbrewery,32.7174202,-117.162772,3,North American Ale
0.087,,Rich Man's IIPA,american double / imperial ipa,514,16.0,American Double / Imperial IPA,Monkey Paw Pub & Brewery,San Diego,CA,Rich Man's IIPA (Monkey Paw Pub & Brewery),monkeypawpubbrewery,32.7174202,-117.162772,3,North American Ale
0.0579999999999999,,Monkey Paw Oatmeal Pale Ale,american pale ale (apa),514,16.0,American Pale Ale (APA),Monkey Paw Pub & Brewery,San Diego,CA,Monkey Paw Oatmeal Pale Ale (Monkey Paw Pub & Brewery),monkeypawpubbrewery,32.7174202,-117.162772,3,North American Ale
0.0559999999999999,28.0,Montauk Summer Ale,american blonde ale,276,12.0,American Blonde Ale,Montauk Brewing Company,Montauk,NY,Montauk Summer Ale (Montauk Brewing Company),montaukbrewingcompany,41.0347223,-71.9442623,5,Belgian and French Ale
0.06,49.0,Driftwood Ale,extra special / strong bitter (esb),276,12.0,,Montauk Brewing Company,Montauk,NY,Driftwood Ale (Montauk Brewing Company),montaukbrewingcompany,41.0347223,-71.9442623,1,British Ale
0.0559999999999999,18.0,When Helles Freezes Over,munich helles lager,326,12.0,,Morgan Street Brewery,Saint Louis,MO,When Helles Freezes Over (Morgan Street Brewery),morganstreetbrewery,38.6280278,-90.1910154,7,German Lager
0.049,24.0,Morgan Street Oktoberfest,mã¤rzen / oktoberfest,326,12.0,,Morgan Street Brewery,Saint Louis,MO,Morgan Street Oktoberfest (Morgan Street Brewery),morganstreetbrewery,38.6280278,-90.1910154,7,German Lager
0.047,14.0,Honey Wheat,american pale wheat ale,326,12.0,American Pale Wheat Ale,Morgan Street Brewery,Saint Louis,MO,Honey Wheat (Morgan Street Brewery),morganstreetbrewery,38.6280278,-90.1910154,3,North American Ale
0.046,24.0,Black Bear Dark Lager,schwarzbier,326,12.0,,Morgan Street Brewery,Saint Louis,MO,Black Bear Dark Lager (Morgan Street Brewery),morganstreetbrewery,38.6280278,-90.1910154,7,German Lager
0.05,35.0,Golden Pilsner,german pilsener,326,12.0,,Morgan Street Brewery,Saint Louis,MO,Golden Pilsner (Morgan Street Brewery),morganstreetbrewery,38.6280278,-90.1910154,7,German Lager
0.052,21.0,Cali Creamin',cream ale,111,12.0,,Mother Earth Brew Company,Vista,CA,Cali Creamin' (Mother Earth Brew Company),motherearthbrewcompany,33.2021284,-117.2424787,11,Other Style
0.05,,Second Wind Pale Ale,american pale ale (apa),540,12.0,American Pale Ale (APA),Mother Earth Brewing Company,Kinston,NC,Second Wind Pale Ale (Mother Earth Brewing Company),motherearthbrewingcompany,35.2626635,-77.5816353,3,North American Ale
0.05,,Sunny Haze,hefeweizen,540,12.0,,Mother Earth Brewing Company,Kinston,NC,Sunny Haze (Mother Earth Brewing Company),motherearthbrewingcompany,35.2626635,-77.5816353,4,German Ale
0.052,21.0,Towhead,american blonde ale,188,12.0,American Blonde Ale,Mother's Brewing,Springfield,MO,Towhead (Mother's Brewing),mothersbrewing,37.2081729,-93.2922715,5,Belgian and French Ale
0.07,70.0,Lil' Helper,american ipa,188,12.0,American IPA,Mother's Brewing,Springfield,MO,Lil' Helper (Mother's Brewing),mothersbrewing,37.2081729,-93.2922715,8,North American Lager
0.0819999999999999,,Train Wreck,american amber / red ale,260,16.0,American Amber / Red Ale,Mountain Town Brewing Company,Mount Pleasant,MI,Train Wreck (Mountain Town Brewing Company),mountaintownbrewingcompany,33.1570582,-94.9694007,3,North American Ale
0.085,,Full Moon Belgian White Ale,witbier,507,12.0,,Mudshark Brewing Company,Lake Havasu City,AZ,Full Moon Belgian White Ale (Mudshark Brewing Company),mudsharkbrewingcompany,34.4775296,-114.3379972,1,British Ale
0.072,,Desert Magic IPA,american ipa,507,12.0,American IPA,Mudshark Brewing Company,Lake Havasu City,AZ,Desert Magic IPA (Mudshark Brewing Company),mudsharkbrewingcompany,34.4775296,-114.3379972,8,North American Lager
0.042,,Up River Light,light lager,507,12.0,,Mudshark Brewing Company,Lake Havasu City,AZ,Up River Light (Mudshark Brewing Company),mudsharkbrewingcompany,34.4775296,-114.3379972,8,North American Lager
0.085,,Full Moon Belgian White Ale (2007),witbier,507,12.0,,Mudshark Brewing Company,Lake Havasu City,AZ,Full Moon Belgian White Ale (2007) (Mudshark Brewing Company),mudsharkbrewingcompany,34.4775296,-114.3379972,1,British Ale
0.055,,Dry Heat Hefeweizen (2006),hefeweizen,507,12.0,,Mudshark Brewing Company,Lake Havasu City,AZ,Dry Heat Hefeweizen (2006) (Mudshark Brewing Company),mudsharkbrewingcompany,34.4775296,-114.3379972,4,German Ale
0.05,,Mustang Sixty-Six,american amber / red lager,366,12.0,,Mustang Brewing Company,Mustang,OK,Mustang Sixty-Six (Mustang Brewing Company),mustangbrewingcompany,35.384227,-97.7244813,3,North American Ale
0.04,,Mustang '33,american pale lager,366,12.0,,Mustang Brewing Company,Mustang,OK,Mustang '33 (Mustang Brewing Company),mustangbrewingcompany,35.384227,-97.7244813,8,North American Lager
0.04,,Session '33 (2011),american pale lager,366,12.0,,Mustang Brewing Company,Mustang,OK,Session '33 (2011) (Mustang Brewing Company),mustangbrewingcompany,35.384227,-97.7244813,8,North American Lager
0.053,10.0,Mustang Golden Ale,american blonde ale,366,12.0,American Blonde Ale,Mustang Brewing Company,Mustang,OK,Mustang Golden Ale (Mustang Brewing Company),mustangbrewingcompany,35.384227,-97.7244813,5,Belgian and French Ale
0.053,14.0,Washita Wheat,american pale wheat ale,366,12.0,American Pale Wheat Ale,Mustang Brewing Company,Mustang,OK,Washita Wheat (Mustang Brewing Company),mustangbrewingcompany,35.384227,-97.7244813,3,North American Ale
0.037,10.0,Gansett Light,light lager,143,16.0,,Narragansett Brewing Company,Providence,RI,Gansett Light (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,8,North American Lager
0.052,30.0,Bohemian Pils,american pilsner,143,16.0,,Narragansett Brewing Company,Providence,RI,Bohemian Pils (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,8,North American Lager
0.053,30.0,Autocrat Coffee Milk Stout,milk / sweet stout,143,16.0,,Narragansett Brewing Company,Providence,RI,Autocrat Coffee Milk Stout (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,1,British Ale
0.086,35.0,Narragansett Bohemian Pilsner,german pilsener,143,16.0,,Narragansett Brewing Company,Providence,RI,Narragansett Bohemian Pilsner (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,7,German Lager
0.042,24.0,Narragansett Summer Ale,american pale wheat ale,143,12.0,American Pale Wheat Ale,Narragansett Brewing Company,Providence,RI,Narragansett Summer Ale (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,3,North American Ale
0.05,22.0,Narragansett Cream Ale,cream ale,143,16.0,,Narragansett Brewing Company,Providence,RI,Narragansett Cream Ale (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,11,Other Style
0.042,24.0,Narragansett Summer Ale,american pale wheat ale,143,16.0,American Pale Wheat Ale,Narragansett Brewing Company,Providence,RI,Narragansett Summer Ale (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,3,North American Ale
0.07,22.0,Narragansett Porter,american porter,143,16.0,,Narragansett Brewing Company,Providence,RI,Narragansett Porter (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,2,Irish Ale
0.065,32.0,Narragansett Bock,bock,143,16.0,,Narragansett Brewing Company,Providence,RI,Narragansett Bock (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,7,German Lager
0.055,15.0,Narragansett Fest Lager,mã¤rzen / oktoberfest,143,16.0,,Narragansett Brewing Company,Providence,RI,Narragansett Fest Lager (Narragansett Brewing Company),narragansettbrewingcompany,41.8239891,-71.4128343,7,German Lager
0.053,,Undun Blonde Ale,american blonde ale,387,16.0,American Blonde Ale,Natian Brewery,Portland,OR,Undun Blonde Ale (Natian Brewery),natianbrewery,45.5202471,-122.674194,5,Belgian and French Ale
0.074,,CuDa Cascadian Dark Ale,american black ale,387,16.0,,Natian Brewery,Portland,OR,CuDa Cascadian Dark Ale (Natian Brewery),natianbrewery,45.5202471,-122.674194,3,North American Ale
0.085,86.0,Old Grogham Imperial India Pale Ale,american double / imperial ipa,387,16.0,American Double / Imperial IPA,Natian Brewery,Portland,OR,Old Grogham Imperial India Pale Ale (Natian Brewery),natianbrewery,45.5202471,-122.674194,3,North American Ale
0.085,86.0,Old Grogham Imperial India Pale Ale (2012),american double / imperial ipa,387,16.0,American Double / Imperial IPA,Natian Brewery,Portland,OR,Old Grogham Imperial India Pale Ale (2012) (Natian Brewery),natianbrewery,45.5202471,-122.674194,3,North American Ale
0.074,,CuDa Cascadian Dark Ale (2012),american black ale,387,16.0,,Natian Brewery,Portland,OR,CuDa Cascadian Dark Ale (2012) (Natian Brewery),natianbrewery,45.5202471,-122.674194,3,North American Ale
0.053,,Undun Blonde Ale (2012),american blonde ale,387,16.0,American Blonde Ale,Natian Brewery,Portland,OR,Undun Blonde Ale (2012) (Natian Brewery),natianbrewery,45.5202471,-122.674194,5,Belgian and French Ale
0.061,11.0,Wick For Brains,pumpkin ale,337,12.0,,Nebraska Brewing Company,Papillion,NE,Wick For Brains (Nebraska Brewing Company),nebraskabrewingcompany,41.1339,-96.0307,11,Other Style
0.065,65.0,Nebraska India Pale Ale,american ipa,337,12.0,American IPA,Nebraska Brewing Company,Papillion,NE,Nebraska India Pale Ale (Nebraska Brewing Company),nebraskabrewingcompany,41.1339,-96.0307,8,North American Lager
0.048,10.0,EOS Hefeweizen,hefeweizen,337,12.0,,Nebraska Brewing Company,Papillion,NE,EOS Hefeweizen (Nebraska Brewing Company),nebraskabrewingcompany,41.1339,-96.0307,4,German Ale
0.048,15.0,Brunette Nut Brown Ale,english brown ale,337,12.0,,Nebraska Brewing Company,Papillion,NE,Brunette Nut Brown Ale (Nebraska Brewing Company),nebraskabrewingcompany,41.1339,-96.0307,1,British Ale
0.057,29.0,Cardinal Pale Ale,american pale ale (apa),337,12.0,American Pale Ale (APA),Nebraska Brewing Company,Papillion,NE,Cardinal Pale Ale (Nebraska Brewing Company),nebraskabrewingcompany,41.1339,-96.0307,3,North American Ale
0.066,,County Line IPA,american ipa,325,12.0,American IPA,Neshaminy Creek Brewing Company,Croydon,PA,County Line IPA (Neshaminy Creek Brewing Company),neshaminycreekbrewingcompany,40.0873329,-74.9034996,8,North American Lager
0.048,,Trauger Pilsner,german pilsener,325,12.0,,Neshaminy Creek Brewing Company,Croydon,PA,Trauger Pilsner (Neshaminy Creek Brewing Company),neshaminycreekbrewingcompany,40.0873329,-74.9034996,7,German Lager
0.045,40.0,Slow Ride,american ipa,82,12.0,American IPA,New Belgium Brewing Company,Fort Collins,CO,Slow Ride (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.065,70.0,Ranger IPA,american ipa,82,12.0,American IPA,New Belgium Brewing Company,Fort Collins,CO,Ranger IPA (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.05,29.0,Shift,american pale lager,82,12.0,,New Belgium Brewing Company,Fort Collins,CO,Shift (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.0559999999999999,21.0,1554 Black Lager,euro dark lager,82,12.0,,New Belgium Brewing Company,Fort Collins,CO,1554 Black Lager (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.048,,Blue Paddle,czech pilsener,82,12.0,,New Belgium Brewing Company,Fort Collins,CO,Blue Paddle (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.055,,California Route,american amber / red lager,82,12.0,,New Belgium Brewing Company,Fort Collins,CO,California Route (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.052,,Snapshot,american pale wheat ale,82,16.0,American Pale Wheat Ale,New Belgium Brewing Company,Fort Collins,CO,Snapshot (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.048,,Sunshine Wheat Beer,american pale wheat ale,82,12.0,American Pale Wheat Ale,New Belgium Brewing Company,Fort Collins,CO,Sunshine Wheat Beer (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.052,18.0,Fat Tire Amber Ale,american amber / red ale,82,12.0,American Amber / Red Ale,New Belgium Brewing Company,Fort Collins,CO,Fat Tire Amber Ale (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.05,29.0,Shift (1),american pale lager,82,12.0,,New Belgium Brewing Company,Fort Collins,CO,Shift (1) (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.052,18.0,Fat Tire Amber Ale (2011),american amber / red ale,82,12.0,American Amber / Red Ale,New Belgium Brewing Company,Fort Collins,CO,Fat Tire Amber Ale (2011) (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.05,29.0,Shift,american pale lager,82,16.0,,New Belgium Brewing Company,Fort Collins,CO,Shift (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.065,70.0,Ranger IPA,american ipa,82,16.0,American IPA,New Belgium Brewing Company,Fort Collins,CO,Ranger IPA (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.052,18.0,Fat Tire Amber Ale,american amber / red ale,82,16.0,American Amber / Red Ale,New Belgium Brewing Company,Fort Collins,CO,Fat Tire Amber Ale (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.065,70.0,Ranger IPA (Current),american ipa,82,12.0,American IPA,New Belgium Brewing Company,Fort Collins,CO,Ranger IPA (Current) (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,8,North American Lager
0.048,,Sunshine Wheat Beer (2009),american pale wheat ale,82,12.0,American Pale Wheat Ale,New Belgium Brewing Company,Fort Collins,CO,Sunshine Wheat Beer (2009) (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.052,18.0,Fat Tire Amber Ale (2008),american amber / red ale,82,12.0,American Amber / Red Ale,New Belgium Brewing Company,Fort Collins,CO,Fat Tire Amber Ale (2008) (New Belgium Brewing Company),newbelgiumbrewingcompany,40.5871782,-105.0770113,3,North American Ale
0.034,6.0,Weiss Trash Culture,berliner weissbier,410,12.0,,New England Brewing Company,Woodbridge,CT,Weiss Trash Culture (New England Brewing Company),newenglandbrewingcompany,41.352597,-73.0084385,4,German Ale
0.062,,Sea Hag IPA,american ipa,410,12.0,American IPA,New England Brewing Company,Woodbridge,CT,Sea Hag IPA (New England Brewing Company),newenglandbrewingcompany,41.352597,-73.0084385,8,North American Lager
0.05,,Elm City Pilsner,american pilsner,410,12.0,,New England Brewing Company,Woodbridge,CT,Elm City Pilsner (New England Brewing Company),newenglandbrewingcompany,41.352597,-73.0084385,8,North American Lager
